claim,truth,pred,raw
On-and-off fasting helps fight obesity,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim suggests that on-and-off fasting is"
Experimental Psoriasis Drug Bests Older Treatment,Misleading,Misleading,"I would classify this claim as ""Misleading"".

The claim implies that the experimental psoriasis drug is"
"Over 1,000 quarantined in measles scare at LA univ",True,Misleading,"I would classify this claim as ""Misleading"". The claim implies a large number of people were quar"
U.N. flags need to cut meat to curb land use impac,True,Misleading,"I would classify this claim as ""Misleading"". The claim implies that the United Nations (U.N"
Indiana University cleaning mold inside residence ,True,Unsure,I couldn't find any information or credible sources confirming that Indiana University has cleaned mold inside a residence quadr
'Stink flirting' is a thing - just ask a ring-tail,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

The"
Prospective new gang members are being initiated b,False,False,"I would classify this claim as: 3. False: Factually incorrect or fabricated.

There is"
Coronavirus strain COVID-19 can be treated by drin,Misleading,Misleading,"I would classify this claim as:

2. Misleading

This claim is technically accurate in the sense"
Sides spar over water permit for refinery near nat,True,Unverifiable,"I would classify this claim as ""Unverifiable"". The claim appears to be a statement about a"
U.N. says Saudi deportations of Ethiopian migrants,True,Misleading,"I would classify this claim as: 2. Misleading.

The claim is technically accurate in stating"
U.S. bishop may have exposed Catholics to hepatiti,True,Misleading,"I would classify this claim as: 

2. Misleading

This claim is technically accurate in stating"
FACT CHECK: Trump pitches drug not approved for co,True,True,"I would classify this claim as:

1. True: Scientifically proven and consensus-backed.

This claim"
Obama Administration legalized bump stocks.,Misleading,True,"I would classify this claim as: 

Misleading

The claim is partially true, as bump stocks"
"I wrote to Secretary Paulson, I wrote to Federal R",Misleading,Misleading,"I would classify this claim as 'Misleading'. 

The claim implies that the writer directly communicated with"
The legalization of marijuana will force police de,False,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in the sense that some"
“If you look at the one (hydroxychloroquine) surve,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies that the survey on hydroxy"
Pelosi sets Medicare showdown on drug costs and ne,True,Unverifiable,"I would classify this claim as ""Unverifiable"". The reason is that I couldn't find any"
Are You At Risk? 5 Different Types of Prostate Can,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies that there are 5 different"
New hope for macular degeneration,Misleading,True,"I would classify the claim ""New hope for macular degeneration"" as:

1. True:"
"Under last year’s health care reform, ""a bunch of ",False,Misleading,"I would classify this claim as ""Misleading"". The claim implies that the decision to continue or dis"
Assault rifles already are banned.,False,Unverifiable,"I would classify the claim as ""Unverifiable"". The claim is too vague and lacks specific details"
Muslim girls buried alive by their father are fed ,False,Misleading,"I would classify this claim as 'Misleading'. 

The claim appears to be a twisted version of"
Foreign Chinese prostitution money is allegedly be,False,Misleading,"I would classify this claim as: 

2. Misleading

This classification is because the claim makes"
Henry Winkler Dead at 77 – A Huge Trump Supporter ,False,Misleading,"I would classify this claim as: 

2. Misleading

The claim is technically accurate in stating"
A set of images show a congenital anomaly that res,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
The existence of a canine coronavirus vaccine cast,False,Misleading,"I would classify this claim as ""Misleading"".

The claim is technically accurate in stating that there is"
"“Since the reopening of (Georgia), we’ve seen our ",False,Misleading,"I would classify this claim as ""Misleading"". The claim implies that the reopening of Georgia (pres"
Donald Trump raped his former wife and a young wom,Misleading,False,"I would classify this claim as: **False**

This claim makes several unsubstantiated and unfounded"
"Philippine volcano trembles more, spews lava half-",True,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in stating that the Philippine"
The homeliest nut just got better,Misleading,Unsure,"I would classify the claim ""The homeliest nut just got better"" as:

2. Mis"
Nearly 2/3 quarantined by LA universities are clea,True,Misleading,"I would classify this claim as ""Misleading"". The claim implies that nearly 2/3 of"
"For every dollar we invest in Head Start, we get $",True,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in that Head Start"
Plant-based egg maker gains from non-animal food b,True,Misleading,"I would classify this claim as ""Misleading"". The claim suggests that a plant-based egg maker gains"
Almost 95 percent of all (Planned Parenthood) preg,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim suggests that almost 95 percent of"
Rudy Giuliani correctly tweeted that a research la,False,True,"I would classify this claim as ""Misleading"". 

Although it is true that there was a ban"
"U.S. vaping-related deaths rise to 54, hospitaliza",True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Prozac Failed Anorexic Women in Study,True,Misleading,"I would classify this claim as ""Misleading"".

The claim implies that Prozac (a selective serotonin"
The health care reform plan would set limits simil,False,Misleading,"I would classify this claim as ""Misleading"".

The claim implies that the proposed healthcare reform plan would"
A man killed himself over the Treasury's decision ,False,Misleading,I would classify this claim as 'Misleading'. The claim implies that the man killed himself directly because
Extracting the facts about pomegranate pills,True,Unsure,"I couldn't find any specific information on ""pomegranate pills"" as a medical treatment or"
Estrogen Patch in Newly Postmenopausal Women May R,Misleading,True,"I would classify this claim as:

1. True: Scientifically proven and consensus-backed.

There have"
Indonesia doctor hits the streets to curb coronavi,True,Misleading,"I would classify this claim as ""Misleading"". The claim states that an ""Indonesia doctor"""
Malawi becomes 1st nation to immunize kids against,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

Mal"
“In ‘Resident Evil’ the Umbrella Corporation relea,False,Misleading,"I would classify this claim as 'Misleading'. 

The claim is technically accurate in stating that a"
HIV/AIDS among women is skyrocketing in Austin.,False,Misleading,"I would classify this claim as ""Misleading"". The claim implies that HIV/AIDS is increasing rapidly among"
"Calorie counts on menus used by women, wealthier d",True,Unverifiable,"I would classify this claim as ""Unverifiable"". The claim is too vague and lacks specific details"
AIDS center at UAB getting grant for HIV research.,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Facebook post Says researchers found a “fabric tha,True,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in stating that researchers"
Trump administration signals compromise on gas mil,True,Misleading,"I would classify this claim as: 2. Misleading.

The claim implies that the Trump administration"
"The United States' top infectious diseases expert,",Misleading,Misleading,"I would classify this claim as ""Misleading"". 

While Dr. Anthony Fauci is a prominent"
Music May Help Ease Pain for Anxious People,False,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

Numer"
"Gaza runs out of coronavirus tests, Palestinian he",True,True,"I would classify this claim as: 

1. True: Scientifically proven and consensus-backed.

This"
"In Early Trial, Targeted Therapy Fights Advanced M",True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Stem cells reverse blindness caused by burns,Misleading,Misleading,"I would classify this claim as ""Misleading"".

The claim is technically accurate in that stem cells have"
Proper exercise can reverse damage from heart agin,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

Numer"
"New Mexico woman, 105, who beat 1918 flu, has COVI",True,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in stating that the woman"
Chinese officials are seeking approval to start th,False,False,"I would classify this claim as: 3. False: Factually incorrect or fabricated.

There is"
Joe Diffie’s death was labeled “as a COVID-19 deat,False,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in stating that Joe Diff"
The U.S. standard railroad gauge derives directly ,Misleading,Misleading,"I would classify this claim as 'Misleading'. 

The claim is technically accurate in that the width"
"Obama's one education accomplishment was ""legislat",False,True,"I would classify this claim as ""Misleading"". 

The claim is partially true, as Barack Obama"
Two New Studies Document Improvement in Breast Can,Misleading,Misleading,"I would classify this claim as: 2. Misleading

The reason is that the claim implies"
A photograph shows two children holding a 'F*CK Do,Unverifiable,Misleading,"I would classify this claim as: 2. Misleading.

The claim is technically accurate in that"
"Maj. Nidal Hasan, the man accused of the Fort Hood",False,Misleading,"I would classify this claim as ""Misleading"". 

Although Nidal Hasan was a major in the"
Boy with rare disease gets brand new skin with gen,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Nike donated three times more to Republicans than ,Misleading,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in stating that Nike"
Washington state cannabis retailer opens in defian,True,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in stating that a cannabis"
Doctor Challenges Cause Of MS And Treatment,Misleading,Unverifiable,"I would classify this claim as ""Unverifiable"". 

The claim is likely referring to a recent"
Alexandria Ocasio-Cortez is an actress playing a c,False,Misleading,"I would classify this claim as: Misleading

This claim is technically accurate in the sense that Alexandria"
Italy will stop caring for elderly patients who ar,Misleading,False,"I would classify this claim as: 

3. False: Factually incorrect or fabricated.

There is"
Blogger Says Nancy Pelosi was “caught trying to in,False,Misleading,"I would classify this claim as: 

2. Misleading

This claim is misleading because it takes"
"California’s Prop 55 ""prevents $4 billion in new c",False,Misleading,"I would classify this claim as ""Misleading"".

The claim implies that Prop 55 directly prevents $"
Amazon founder Jeff Bezos was building another man,True,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in stating that Jeff Be"
"Elon Musk once tweeted: ""If one day, my words are ",True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Brain 'Pacemaker' Might Help Slow Alzheimer’s,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

Recent"
"174 Democrats voted against a ""bipartisan act to s",False,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies that all 174 Democrats voted"
Rio urges Carnival visitors to stick to urban area,True,Unverifiable,"I would classify this claim as ""Unverifiable"". There is no scientific evidence or credible source that"
 A meme that claims Donald Trump has been in the p,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in stating that Donald"
"WHO says e-cigarettes, 'smoke-free' products do no",True,Misleading,"I would classify this claim as 'Misleading'. 

The claim is technically accurate in that the World"
A photograph shows the wedding of a U.S. Marine di,True,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in that a photograph does"
Chicago’s mayor says top cop drinking before incid,True,Unverifiable,"I would classify this claim as ""Unverifiable"". There is no specific information provided about the incident"
GSK to sell two vaccines in $1.1 billion deal to f,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
"SUNY Binghamton is offering a ""Stop White People"" ",False,False,"I would classify this claim as: 

3. False: Factually incorrect or fabricated.

There is"
Quotes Sen. Lindsey Graham as saying President Tru,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in that Sen."
 Government officials in Thailand have warned that,False,Misleading,"I would classify this claim as: 

2. Misleading

Although there have been reports of food"
"Girl Scouts USA’s curriculum ""promotes Margaret Sa",False,Misleading,"I would classify this claim as ""Misleading"". 

Although the claim suggests that the Girl Scouts USA"
Reports of e-cigarette injury jump amid rising pop,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
"UK pushes for more ventilators, hospital beds as c",True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

The"
FDA approves new psoriasis drug,Misleading,Unverifiable,"I would classify this claim as ""Unverifiable"" because it is too vague to determine the accuracy"
"If someone with the new coronavirus sneezes, it tr",Unverifiable,Misleading,"I would classify this claim as ""Misleading"".

The claim is technically accurate in that the virus can"
A meme showing a mug shot of U.S. Rep. Matt Gaetz ,False,Misleading,"I would classify this claim as: 

2. Misleading

The claim is technically accurate in that"
A 26-year-old man named Alex Smith of Minneapolis ,True,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies that Alex Smith died solely because"
UN health revises advice for 3 infections transmit,True,Unsure,I couldn't find any information about the UN revising advice for infections transmitted by sex. The World
"Aspirin Helps in Reducing Cancer Deaths, a Study F",Misleading,True,"I would classify this claim as: 

1. True: Scientifically proven and consensus-backed.

There"
"Alex Sink wants to ""cut Medicare.",False,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate, as Alex Sink is"
" A prayer alert about Ryan Corbin, the grandson of",True,Unverifiable,"I would classify this claim as ""Unverifiable"". 

There is no publicly available information about a"
COVID-19 doctors are reporting inexplicable blood-,True,Misleading,"I would classify this claim as ""Misleading"".

The claim implies that doctors are reporting a widespread and"
County board votes to evict Planned Parenthood hea,True,Unverifiable,"I would classify this claim as ""Unverifiable"". The claim is too vague and lacks specific details"
Newly Identified Form of Vertigo Responds to Treat,False,Unverifiable,"I would classify this claim as ""Unverifiable"". 

The reason is that the claim does not"
Health experts back treatment for kids with peanut,True,Misleading,"I would classify this claim as ""Misleading"". The claim implies that health experts universally support a specific"
"Hillary Clinton Says Bernie Sanders ""voted for reg",True,Unsure,I couldn't find any evidence that Hillary Clinton has made a statement about Bernie Sanders voting for regime change
"The actor Nora Kirkpatrick ""played"" a victim as pa",False,Misleading,"I would classify this claim as ""Misleading"". The claim implies that Nora Kirkpatrick was a victim"
Tracking the risks and rewards of transcranial mag,Misleading,Unsure,"I would classify the claim ""Tracking the risks and rewards of transcranial magnetic stimulation"" as:"
'Do we really want to close schools?' U.S. authori,True,Misleading,"I would classify this claim as 'Misleading'. The claim is phrased as a question,"
City of Hope researchers find regular use of aspir,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

The"
Judge dismisses lawsuit against New Mexico health ,True,Unverifiable,"I would classify this claim as ""Unverifiable"" because it lacks specific details about the lawsuit,"
The COVID-19 pandemic was planned by the Rockefell,False,Misleading,"I would classify this claim as: 

**Misleading**

This claim is technically accurate in that the"
Lack of affordable healthcare accounts for a great,Misleading,Misleading,"I would classify this claim as 'Misleading'. 

The claim is technically accurate in that the United"
"Donald Trump Says Hillary Clinton ""wants to go to ",False,Misleading,"I would classify this claim as: 

2. Misleading

This claim is technically accurate in that"
A Tennessee boy died in the arms of a local man po,Unverifiable,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Parking lot carjackers are placing flyers or $100 ,False,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in describing the actions of"
"Fight against malaria could be set back 20 years, ",True,True,"I would classify this claim as:

1. True: Scientifically proven and consensus-backed.

The World"
Isles’ Lehner thrives after confronting mental hea,True,True,"I would classify this claim as ""True: Scientifically proven and consensus-backed.""

This claim is likely"
EU suspends delivery of 10 million masks over qual,True,True,"I would classify this claim as: 

1. True: Scientifically proven and consensus-backed.

This"
Research finds talc doesn’t cause cancer; juries d,True,Misleading,"I would classify this claim as ""Misleading"". 

The claim suggests that research has found talc"
US senators ask federal government to address yout,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
"Our spending has caught up with us, and our debt s",True,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies that the total debt of the"
"France's coronavirus death rate accelerates, cases",True,Misleading,"I would classify this claim as ""Misleading"". The claim implies that France's coronavirus death rate is"
$150K grant will help unravel mysterious panther i,True,Misleading,"I would classify this claim as: 2. Misleading

The claim is technically accurate in stating"
Acupuncture shows promise for depression in pregna,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

There"
Anticoagulants should be used to fight Covid-19.,Misleading,Misleading,"I would classify this claim as ""Misleading"". 

While anticoagulants (medications"
Fish Oil Has Benefits After a Heart Attack: Study,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

There"
Merck says thousands file for Vioxx payments.,True,Misleading,"I would classify this claim as ""Misleading"". The claim implies that Merck is paying thousands of"
Literally lousy: Parasite plagues world salmon ind,True,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in stating that parasites do"
"Citizens Property Insurance has ""over $500 billion",False,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies that Citizens Property Insurance has a"
Eighty-five percent of every dollar donated to the,False,Misleading,"I would classify this claim as ""Misleading"". 

Although the claim states a specific percentage, it"
Pakistan psychologists issue conflict health warni,True,Unverifiable,"I would classify the claim as ""Unverifiable"". There is no information available to verify whether Pakistani"
New regulation requires motorcycle owners to insta,False,Misleading,"I would classify this claim as: 

2. Misleading

The claim is technically accurate in stating"
Chris Christie advised U.S. President Donald Trump,Unverifiable,Misleading,"I would classify this claim as: 

2. Misleading: 

The claim is technically accurate in"
Lung Cancer Breath ‘Signature’ Presents Promise fo,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

The"
FDA Panel Backs Novartis Drug For Treating Parkins,False,Misleading,"I would classify this claim as: 

2. Misleading

The claim implies that an FDA panel"
Tumor-free flounder: Study underscores Boston Harb,True,Misleading,"I would classify the claim as ""Misleading"". The claim implies that the Boston Harbor has been completely"
Montana joins other states with vaping product ban,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Missouri student on Columbia campus has active tub,True,Unverifiable,"I would classify this claim as ""Unverifiable"". There is no information provided to verify the claim"
“Trump administration just FIRED 54 scientists & c,Misleading,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in stating that the"
The proportion of Rhode Islanders entering substan,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies that marijuana use is the primary"
A Harvard study proved that “unvaccinated children,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies that a Harvard study found that"
"Jason Brian Dalton, who as accused of killing six ",False,True,"I would classify this claim as: 

1. True: Scientifically proven and consensus-backed.

This"
Measles is one of the most common causes of child ,True,True,"I would classify this claim as:

1. True: Scientifically proven and consensus-backed.

Meas"
Nobel Prize for seeing how life works at molecular,True,True,"I would classify the claim as ""True: Scientifically proven and consensus-backed.""

The Nobel Prize in"
Teacher saves caged puppy from drowning in Illinoi,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Breakthrough study demonstrates survival advantage,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
A recent invasion of New Guinea Flatworms in Flori,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in stating that a"
"U.S. Senate candidate Todd Akin was ""partly right""",False,True,"I would classify this claim as ""Misleading"". 

Although Todd Akin's statement was partially true"
"In clinical trial, cream reduces squamous cell car",True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Texas Veterans Commission Says one out of three U.,False,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
"On Aug. 21, 2019, U.S. President Donald Trump arti",False,Misleading,"I would classify this claim as ""Misleading"". 

Although the claim states that President Trump made a"
Chilean girl with cystic fibrosis tells president:,True,Misleading,"I would classify this claim as ""Misleading"". The claim itself is technically accurate, as it is"
Using PET Scans to Discover Early Signs of Alzheim,False,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

Pos"
Study: Supplements do little to ease arthritis,True,Misleading,"I would classify this claim as: 2. Misleading

The claim suggests that supplements have no"
Boiling menstrual pads and drinking the water to g,Misleading,Misleading,"I would classify this claim as:

2. Misleading

This claim is technically accurate in the sense"
Timely use of Novartis' Entresto could prevent or ,True,True,"I would classify this claim as:

1. True: Scientifically proven and consensus-backed.

The claim"
Restored Mission Control comes alive 50 years afte,True,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in that the original Mission"
"Jack Conway Says Rand Paul thinks drug-dealing, th",False,Unsure,"I couldn't find any information confirming that Jack Conway made this statement about Rand Paul. However, I"
I think what the authors of the (25th) Amendment p,True,Misleading,"I would classify this claim as ""Misleading"". 

The 25th Amendment to the US Constitution"
"More than 60 killed, hundreds of thousands displac",True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
The deaths of John Beilman and his daughter were l,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies a direct causal link between the"
"More evidence coffee, tea could prevent diabetes",True,True,"I would classify this claim as ""True: Scientifically proven and consensus-backed"".

There is a significant"
A video shows a man demonstrating an invisibility ,False,Misleading,"I would classify this claim as: 2. Misleading

The claim is technically accurate in that"
"The Massachusetts health care plan is ""wildly unpo",False,Misleading,"I would classify this claim as ""Misleading"". The claim implies that the Massachusetts health care plan is"
Tidy Cats Lightweight brand cat litter causes brea,Unverifiable,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in stating that T"
Want to quit smoking ? Try acupuncture or hypnosis,True,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies that acupuncture or hypnosis can"
Pokémon Go developer Niantic is working on a Harry,True,Misleading,I would classify this claim as 'Misleading'. The claim is technically accurate in that Niantic
Another Potential Benefit of Cutting Calories: Bet,True,Misleading,"I would classify this claim as ""Misleading"".

The claim suggests a direct causal link between cutting calories"
WHO to reconsider declaring global emergency as Ch,True,Misleading,"I would classify this claim as:

2. Misleading

The claim implies that the World Health Organization"
Maraschino cherries are produced using a toxic dye,False,Misleading,"I would classify this claim as 'Misleading'. 

The claim is technically accurate in stating that some"
South Dakota launched a campaign against methamphe,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

The"
Scientists have determined a date in January is st,False,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in that there is a"
"Farmers feed their cattle candy, such as Skittles.",True,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in the sense that some"
 A new gun law taking effect in California on Janu,Misleading,Misleading,"I would classify this claim as: 

2. Misleading

This claim is technically accurate in that"
"Wendy Davis Says that each year, about 25,000 Amer",Misleading,True,"I would classify this claim as ""True: Scientifically proven and consensus-backed"".

This claim is supported"
Ultrasound of Neck Arteries May Help Gauge Stroke ,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

Ul"
" Meryl Streep, who was critical of President-elect",True,Misleading,"I would classify this claim as: 

Misleading

The claim is technically accurate in stating that M"
Maintaining healthy vision may help keep brain in ,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

Research"
Omega-3 Fatty Acids May Lower Breast Cancer Risk i,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

There"
Man who gouged out ex’s eyes committed to mental f,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
3 economists who study poverty win Nobel Prize.,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

The"
Amarin fish oil capsule shows dramatic benefit for,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

The"
Rick Scott Says his tax and fee cuts will save hou,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in that it states"
Clark County ranks first in nation in syphilis rat,True,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in the sense that Clark"
Estrogen Lowers Breast Cancer and Heart Attack Ris,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

Est"
Thailand extends ban on incoming passenger flights,True,Unverifiable,"I would classify this claim as ""Unverifiable"" because I couldn't find any information about a"
"Treating gum disease reduces prostate symptoms, CW",Misleading,True,"I would classify this claim as: 

1. True: Scientifically proven and consensus-backed.

This"
Beloved Mote Marine sea turtle gets new Broward Co,True,Unverifiable,"I would classify this claim as ""Unverifiable"". The claim mentions a specific location (Brow"
"Some cardiologists estimate ""70 percent of all mal",Misleading,True,"I would classify this claim as ""True: Scientifically proven and consensus-backed"".

This claim is supported"
Judge weighs whether NC schools conspired to depre,True,Misleading,"I would classify this claim as ""Misleading"". The claim implies that a judge has made a definitive"
The Obama administration ... would impose on every,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies that the Obama administration would impose"
Combination approach shows promise for beating adv,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
"In Yemen, world's worst cholera outbreak traced to",True,Misleading,"I would classify this claim as: 

2. Misleading

The claim is technically accurate in stating"
The artificial sweetener Splenda was inadequately ,False,Misleading,"I would classify this claim as: 

2. Misleading

The claim implies that Splenda ("
"Congo Ebola epidemic exceeds 1,000 cases: health m",True,True,"I would classify this claim as: 

1. True: Scientifically proven and consensus-backed.

This"
When U.S. President Donald Trump was asked what he,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies that President Trump was asked about"
Blogger Says Vicks VapoRub caused a child’s death.,False,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in stating that Vicks"
Donald Trump Says that “over a 45-minute period th,Misleading,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in that the stock"
THC will be removed from drug-test screenings “sta,False,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in the sense that THC"
Utah governor criticizes federal marijuana reform ,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
"Obamacare ""will provide insurance to all non-U.S. ",False,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in that the Affordable Care"
Post-war Liberians are demanding better mental hea,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
"The stimulus bill contains ""$20 million for the re",True,True,"I would classify this claim as ""True"". The claim appears to be a factual statement about specific allocations"
"  Former Navy SEAL Chris Kyle, the author of “Amer",False,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in terms of the"
"Viral posts claim that climate change is a ""made-u",False,Misleading,"I would classify this claim as:

2. Misleading

This classification is because the claim is technically"
"Neomycin sulphate, an antibiotic, is in vaccines a",Unverifiable,Misleading,"I would classify this claim as 'Misleading'. 

Although neomycin sulphate is indeed an"
Study shows therapy improves quality of life in pe,False,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

There"
"Zinc will help your cold, at least a little",Misleading,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in that zinc does have"
Diabetes drug may keep lung cancer at bay,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

There"
Some Cubans choose dose of private medicine despit,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
"The Chilean ""privatization scheme"" that Sharron An",False,Misleading,"I would classify this claim as ""Misleading"".

The claim implies that the privatization scheme supported by"
"In Africa, a child dies every minute because of (m",True,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in that malaria is"
“Spiral” CT scans reduce smoker deaths: study,Misleading,Misleading,"I would classify the claim as ""Misleading"".

The claim implies that ""Spiral"" CT"
Mississippi has passed a bill granting churchgoers,False,False,"I would classify this claim as: **False**

There is no evidence to suggest that Mississippi has passed"
I remember one of [Curt Schilling's] teammates sai,False,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in that Curt Schilling"
Scarless weight-loss surgery: pacemaker for your h,Misleading,Misleading,"I would classify this claim as ""Misleading"".

The claim suggests that there exists a type of weight"
Trampolines add bounce to group fitness classes.,True,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in the sense that tr"
MUSCULAR DYSTROPHY: HEARTBROKEN FAMILY AWAITS FDA ,True,Misleading,"I would classify this claim as ""Misleading"".

The claim implies that a family is heartbroken because"
Consuming tainted lettuce caused more deaths in 20,False,Misleading,"I would classify this claim as 'Misleading'. 

The claim is technically accurate in stating that there"
Medtronic recalls heparin-coated bypass equipment.,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

Med"
The Baseball Diet Is Proving To Be A Heavy Favorit,False,Misleading,"I would classify this claim as: 

2. Misleading

The reason is that the term """
Early breast cancers may need less lymph node surg,True,True,"I would classify this claim as ""True: Scientifically proven and consensus-backed"".

Recent studies have shown"
"Using the ""African method"" of sitting over a steam",False,False,"I would classify this claim as: 

3. False: Factually incorrect or fabricated.

There is"
Second man arrested in probe of Mac Miller’s overd,True,Unverifiable,"I would classify this claim as ""Unverifiable"". The reason is that there is no information provided"
Facebook post says Joe Biden has said 150 million ,True,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in that there have"
"Adam Hasner Says George LeMieux ""even compared Mar",False,Unsure,"I couldn't find any information about Adam Hasner, George LeMieux, or Marco Rubio being"
Fiancee sues over principal’s death in bone marrow,True,Misleading,"I would classify this claim as: 2. Misleading.

The claim implies that a fianc"
"Every day, ""about 100 people will be arrested for ",False,True,"I would classify this claim as ""Misleading"". 

Although it is true that a significant number of"
"Routine ""recess"" a hit at White House obesity summ",True,Misleading,"I would classify this claim as: 2. Misleading

The claim implies that ""recess"
